input_str,label
🚔🛐🙼2231🙯🛗12660🙍😣🙵🙼🙯2999😣,0
🚔0😣🙍🛗1502🙼3134🙯🛐😣🙵🙼🙯2999,0
🚔0🙍🛐48561795🛗🙯😣🙼🙼😣🙵🙯3365,0
🚔0😣🙼1730🙍1828🛐🛗🙯🙵1433🙯🙼😣,0
🚔3324🙼😣🙍🛗🙯🛐124382791🙯🙼🙵😣,0
🚔🛐3720🙼🙯😣🙍🛗11918🙵3682😣🙯🙼,0
🚔🙼🙯🛐😣🛗506🙯738🙍🙼1899🙵🙯😣,0
🚔0🛐🙍😣7118🙼🛗🙯2670🙵🙼😣🙯2091,0
🚔😣🛐3510🙼🙍🙯🛗30699🙼4🙯🙼😣🙵,0
🚔02598😣🙼2775🛗🙯🛐🙍🙵😣🙼🙯1558,0
🚔0🛗🛐3510😣🙍🙯🙼9388🙯😣🙵🙼2481,0
🚔🙯🙍😣4521🛐🛗🙼14748🙼🙵🙯3270😣,0
🚔04521🛐🙼🛗🙍🙯2050😣😣🙯🙵3104🙼,0
🚔100706469🙼😣🛐🙍🛗🙯😣🙵2857🙯🙼,0
🚔🙯🙍🙼10256🛐😣🛗1120😣🙵🙼3🙼🙯,0
🚔10256🙯3980🛐🙍😣🛗🙼2091🙵😣🙯🙼,0
🚔0🙯🛐90254310🙼🙍😣🛗2231😣🙵🙯🙼,0
🚔0🛐😣🙼🙍5296🙯🛗24251120😣🙵🙼🙯,0
🚔0🛗🛐2775🙍6659🙼🙯😣🙯1507😣🙵🙼,0
🚔🛗2548🛐🙼😣23594🙯🙍3312🙯😣🙵🙼,0
🚔😣🙯🛗19207🛐3901🙼🙍🙼🙯😣1433🙵,0
🚔064698967🙼🛐🙍🛗😣🙯🙼🙯1959🙵😣,0
🚔0🛗😣2780🙍🛐🙼🙯3349😣2713🙼🙯🙵,0
🚔🛗🙍🛐486915611🙼🙯😣🙵3388😣🙯🙼,0
🚔🛗🛐🙼🙍117964309🙯😣🙼🙵🙯😣3023,0
🚔0🙍🛗3324😣🛐8055🙯🙼🙼🙵2327🙯😣,0
🚔0🙍🙯2231🛐4856🙼🛗😣🙼🙯😣🙵1485,0
🚔🙍3104🛗😣🙼27224🛐🙯🙼2718🙯😣🙵,0
🚔02857🛐🙼😣🛗4427🙯🙍😣2857🙼🙯🙵,0
🚔🙯😣🙼🛐13239🛗6659🙍1558😣🙼🙯🙵,0
🚔😣🙼5774🛐30699🙍🛗🙯🙵🙼4869🙯😣,0
🚔🛗😣5237🙍🛐🙯31505🙼😣🙵1983🙼🙯,0
🚔😣12438🙯3980🛐🛗🙍🙼🙵2780🙯😣🙼,0
🚔🛗🛐🙯🙼😣🙍313423684🙵1415🙯🙼😣,0
🚔04485🙼🙯🙍😣4051🛐🛗🙯🙼🙵1731😣,0
🚔🛐🙯🙍139564310🛗😣🙼😣🙯🙼2713🙵,0
🚔03324😣🙍🙼🛗9025🙯🛐😣🙯🙼🙵2920,0
🚔0🙯19831429😣🙍🛗🛐🙼😣1065🙵🙯🙼,0
🚔0🙍😣4845🛗🛐🙼3720🙯1983🙯🙵🙼😣,0
🚔🛗33763🙍🙼🙯😣2791🛐🙯2091🙵😣🙼,0
🚔0😣🛐27753132🛗🙍🙯🙼😣🙼🙵3070🙯,0
🚔0🙯🛐😣4485🙼4309🙍🛗🙯1983🙼😣🙵,0
🚔🙍147382996🙯🛗🙼😣🛐🙯😣🙵2548🙼,0
🚔🛐124385774🛗😣🙍🙯🙼🙯🙵🙼😣1495,0
🚔🛗🛐🙍🙼12506😣🙯1795🙵🙼😣🙯2091,0
🚔0🛗2478🙯🛐🙍5237🙼😣😣🙵3312🙯🙼,0
🚔🛗🙍😣🛐235942670🙯🙼🙵1558🙼🙯😣,0
🚔🛐🛗🙯🙍326004304🙼😣🙯😣3132🙼🙵,0
🚔00🙍😣🙯5774🛐🛗🙼7118😣🙵🙯🙼486,0
🚔😣🛐15611🙯🙍🛗🙼1314😣3070🙼🙯🙵,0
🚔🛗🙼🙍🛐😣5332🙯377581485🙵🙯🙼😣,0
🚔0😣49400🙯2996🛗🙼🛐🙍940😣🙵🙯🙼,0
🚔🙍🛐176454304🙯🙼😣🛗😣1065🙼🙯🙵,0
🚔36068🙼🙯🛗🙍5705🛐😣😣🙯🙵1983🙼,0
🚔0😣🙯🙼🛐4371🙍🛗3023🙯3023🙵🙼😣,0
🚔0🛐🛗3626😣🙍4869🙯🙼🙯🙵1120🙼😣,0
🚔🛗😣🛐16510🙼🙍3388🙯😣🙯2931🙼🙵,0
🚔0😣5999🙼🙯🛗1245🛐🙍🙵😣🙯4869🙼,0
🚔05705🛐🙼😣🙍🙯4427🛗😣4310🙵🙼🙯,0
🚔0🙯3104🛐😣🙼3626🙍🛗🙯🙵😣3270🙼,0
🚔🙯😣🙼🛗196🙯22🙼4🛐😣🙯1959🙼🙵,0
🚔0🛐😣4473🙍🙯🙼🛗4869😣🙵3070🙯🙼,0
🚔04051🙯😣🛗🛐🙼🙍4905🙵3682😣🙯🙼,0
🚔03324🙯4381🙍🛐🙼😣🛗3324🙵🙼🙯😣,0
🚔😣12921🙼🙍1795🛗🙯🛐2425🙼😣🙯🙵,0
🚔327049400🛐😣🙍🙼🙯🛗🙯😣🙵1238🙼,0
🚔🙯🛐4304🙍21832🛗😣🙼😣3023🙼🙯🙵,0
🚔02718🙍😣🙼8526🛐🙯🛗🙵🙼1495🙯😣,0
🚔0🙼98312718🙍🙯😣🛐🛗2682🙯🙼🙵😣,0
🚔4521🙼🙯😣🛐23594🛗🙍😣🙯1433🙵🙼,0
🚔08178🙍🛐🙯😣🛗🙼2682😣2713🙼🙯🙵,0
🚔🛐🙍5999😣🛗14669🙼🙯4304🙯🙵😣🙼,0
🚔🛗246712481🙯🙍🙼🛐😣🙵🙼1433🙯😣,0
🚔🙯😣3134🙼🙍🛐🛗12352😣3312🙵🙯🙼,0
🚔🛐🙍2791😣🛗🙯🙼19661🙼🙵🙯😣1065,0
🚔🙼4790🛗🛐🙍😣11796🙯🙯🙼1731🙵😣,0
🚔03682😣🙼🙯🙍1245🛐🛗1558🙵😣🙯🙼,0
🚔031505😣🛗🙼🙍🙯🛐5999🙵486🙼🙯😣,0
🚔😣🛗4309🙍🙼32600🛐🙯1157😣🙼🙵🙯,0
🚔😣11796🛗🛐🙯🙼🙍3270🙼🙯😣2078🙵,0
🚔🙍2670🛗😣🛐🙯10086🙼🙼🙯1507😣🙵,0
🚔0🙍🛐🙯🛗😣70021899🙼🙯🙵1507🙼😣,0
🚔0🙯🙍🛗3349😣🙼3134🛐🙵😣1558🙯🙼,0
🚔0🛐🙍2928🙯🛗3388😣🙼2920😣🙯🙵🙼,0
🚔🙼😣28118🙯🙍🛗🛐47903023🙵😣🙯🙼,0
🚔🙯5999🙍🛗🛐😣14669🙼🙵🙼🙯😣1507,0
🚔🙯🛐19207🛗🙍🙼2780😣😣🙼🙯🙵2598,0
🚔🛐🛗🙯5333🙍😣14748🙼🙵🙯🙼2670😣,0
🚔01410🛐2682🙯🙍😣🙼🛗🙼🙯😣🙵1983,0
🚔🛐🙍🙼2998😣37758🙯🛗🙯😣🙼3023🙵,0
🚔😣4869🛐🙍🛗🙼🙯14748🙯🙵2816😣🙼,0
🚔01821🙼🙯4371🙍🛐😣🛗🙼🙵😣🙼4🙯,0
🚔0🙯🛗4524🛐9388🙍😣🙼🙵🙼2998😣🙯,0
🚔😣452128251🙼🙍🛗🙯🛐🙯😣🙵5999🙼,0
🚔🙍3134😣🛗🛐20371🙯🙼🙵🙯🙼1065😣,0
🚔0😣🛐🛗4205🙍🙼1433🙯🙼🙵😣3070🙯,0
🚔0🛗🙯6659🛐🙍2121😣🙼🙯🙵😣6659🙼,0
🚔🛐🙯5705🙍😣10256🛗🙼😣🙼2091🙵🙯,0
🚔😣18195🙯2414🙼🛐🛗🙍🙯😣🙼4349🙵,0
🚔0🙍🙯5705🙼😣🛐9102🛗😣🙯3134🙵🙼,0
🚔10681🙯🛐🙼🙍🙼4🛗😣🙵🙼🙯1731😣,0
🚔0🙯🙼🛐1983🛗😣🙍8967🙯1238🙼🙵😣,0
🚔0🛐🙼🙼0🙯🛗1270😣🙍🙯😣🙵🙼1828,0
🚔🛐🙯11113😣🙼3980🛗🙍🙵🙯😣2670🙼,0
🚔🛐😣🛗🙍3980🙯46283🙼🙵🙼4051😣🙯,0
🚔🙍🛐😣🙯2414🛗🙼27224🙯🙵1270😣🙼,0
🚔0🙼3324🙯😣🛗🙍🛐5103🙼😣1959🙯🙵,0
🚔🙯😣37758🛗🙍🙼6659🛐😣🙯1314🙵🙼,0
🚔🛐🙯4524😣23684🙍🙼🛗🙯🙵3070😣🙼,0
🚔476115775🛐😣🙯🙼🙍🛗🙯3270😣🙵🙼,0
🚔🙼😣🛐100704524🙯🙍🛗4309🙼🙯😣🙵,0
🚔003270🙍🛐😣670🛗🙼🙯🙯😣🙼🙵1821,0
🚔🛗191221238🛐🙯🙼🙍😣🙯🙵🙼2931😣,0
🚔😣🛗🛐4869🙍🙼🙯282512857🙼😣🙵🙯,0
🚔0🛗🛐2998🙯9025🙼😣🙍3070🙼🙵😣🙯,0
🚔0🛐😣🙍🛗🙼🙯24142928🙯😣🙵🙼3901,0
🚔368223594🙍🙼🛗🙯😣🛐🙯🙼3🙵😣🙼,0
🚔0🙯🛗🛐🙼1502😣🙍3324🙯🙼1983😣🙵,0
🚔0🛐🙯2425🙼😣🙍🛗7002😣3312🙯🙼🙵,0
🚔06469🛐🙯🛗🙍😣2800🙼😣🙼3132🙵🙯,0
🚔0🛗🛐44852780🙯🙍😣🙼🙵🙯😣🙼3070,0
🚔01339🙯🙍🛗🙼🛐3365😣2999🙵🙯🙼😣,0
🚔1795🙯12921🙍🛐😣🛗🙼🙯😣1157🙵🙼,0
🚔😣🛐🙯36068🛗2154🙍🙼😣🙵4349🙼🙯,0
🚔🛐😣🙍258001120🛗🙯🙼1314🙯🙼😣🙵,0
🚔🙼😣3324🙯🛗23594🙍🛐🙼🙯🙵😣2857,0
🚔😣🙼244625705🛗🙍🙯🛐🙼😣1314🙵🙯,0
🚔🛐🛗🙯😣179512660🙼🙍😣🙵🙼🙯2857,0
🚔🛗🙼11113🛐🙍🙯😣1120😣🙼🙯1120🙵,0
🚔0🛐🙍🛗32709102🙼😣🙯🙼😣🙵🙯2713,0
🚔0🛐1235🙼🙍🛗🙯5774😣🙵😣🙯🙼5774,0
🚔🙯🛗🛐😣3365🙍14738🙼🙼😣🙵3682🙯,0
🚔🙯🙼😣🛐179510804🙍🛗4790🙼🙯🙵😣,0
🚔0🙼🙍🙯🛐🛗3388😣4381🙼😣2996🙵🙯,0
🚔00😣670🙯🛐🙍3559🙼🛗🙼🙯2682😣🙵,0
🚔0🛗🛐1731😣2776🙯🙼🙍🙼😣🙵1558🙯,0
🚔39630🙯🙍4761🙼😣🛐🛗🙼😣🙵1415🙯,0
🚔01795🙯6370🙍🛐😣🙼🛗4524🙼🙯😣🙵,0
🚔24288🛐🛗😣🙼🙯🙍4524🙯🙵1983😣🙼,0
🚔🛐😣🙯🙍🙼🛗599910681🙯🙼🙵1415😣,0
🚔0🙯🛐🙼🛗😣🙍438110653312😣🙯🙵🙼,0
🚔🛗2154😣🙍🛐23684🙯🙼🙵🙯😣🙼2075,0
🚔🙍🛗🙯😣🛐🙼179514748🙯🙵😣3023🙼,0
🚔🙼3901🙍🙯31505🛐😣🛗🙼🙵😣🙯1314,0
🚔31505🛐😣6659🛗🙍🙯🙼🙯😣🙵2682🙼,0
🚔🙼5774🙯🛐18103😣🛗🙍😣3720🙼🙵🙯,0
🚔0🙼🙯7794🛗🙍5066😣🛐😣🙵🙯🙼1731,0
🚔🛗🛐10070🙼🙯5774🙍😣🙵3023😣🙼🙯,0
🚔🙍🙯🙼🛐6469🛗20371😣🙯🙼🙵😣4304,0
🚔🙍2816🙯🙼😣30699🛗🛐😣1270🙯🙵🙼,0
🚔🛗🙍🛐2996😣16510🙼🙯🙯😣🙵1433🙼,0
🚔0🛗🙯🙍🛐😣🙼31347794😣🙯1485🙵🙼,0
🚔0🛐😣🛗🙼3645🙍4869🙯1433🙼🙯😣🙵,0
🚔0🙯🛗1410😣5332🛐🙍🙼😣🙵🙼4🙼🙯,0
🚔0🛗🛐9102🙼😣🙍2718🙯🙼🙵1983🙯😣,0
🚔🛐17645🙍😣2414🙯🛗🙼🙼🙵🙼4🙯😣,0
🚔0🙍4905🙼🛐😣5333🙯🛗1485🙵🙯🙼😣,0
🚔14669😣🙯🙼🙍🛐🛗2091🙼🙯🙵2931😣,0
🚔0🛗🙍🛐😣5066🙯🙼3357🙯🙼3365😣🙵,0
🚔0🛗🙼24254205😣🙯🛐🙍🙯😣🙵🙼3070,0
🚔0🙯🙼🙍5237😣🛐1923🛗🙵😣🙯1415🙼,0
🚔01730🙯3510🙍🙼🛐😣🛗😣🙵2548🙯🙼,0
🚔🙯3365🙍🙼😣🛗23594🛐🙵4309🙯🙼😣,0
🚔0😣🛐62241415🙼🛗🙍🙯🙯🙵😣2999🙼,0
🚔24462🙯🙍🛐😣2791🛗🙼🙼🙵🙯😣3553,0
🚔0😣🙍🙼🙯44731821🛐🛗🙼😣1415🙵🙯,0
🚔0😣🛐51634304🙯🙍🙼🛗🙯😣🙵2791🙼,0
🚔00😣🙯1899🙍🛐🙼4845🛗940🙼🙯😣🙵,0
🚔0🙼2548🙍🛗🙯😣4856🛐🙯2718😣🙼🙵,0
🚔00🛗2996🙼🙯🛐670🙍😣😣2075🙵🙼🙯,0
🚔32600🛐🙍5066🛗😣🙼🙯🙵😣🙯2548🙼,0
🚔0🙍🛐2231🙯🙼😣4905🛗🙯2598🙵😣🙼,0
🚔04761🙯🙼😣9025🛗🙍🛐🙵🙯3134🙼😣,0
🚔3388😣🙼🛐🙍🛗🙯17645🙵1120🙯🙼😣,0
🚔3720🙯🛐🙍🛗13239😣🙼😣2078🙯🙼🙵,0
🚔0🙯🙍5774🙼4381🛐🛗😣1954🙯🙵😣🙼,0
🚔🛗😣🙍🛐🙼430928251🙯😣🙯🙼🙵1507,0
🚔0244622414🛗🙍😣🙼🛐🙯🙯😣🙼🙵940,0
🚔🙼🙯26390🛐🛗😣🙍1899😣2919🙼🙯🙵,0
🚔😣🛐🙼241417645🛗🙍🙯🙼🙯2920🙵😣,0
🚔0🛗🙍4427🛐3104🙯🙼😣🙯🙵😣🙼3070,0
🚔05774😣🛗1368🙍🙯🛐🙼🙼🙵😣3510🙯,0
🚔🙼🛐3270😣🙯🛗🙍19207🙯🙼2999🙵😣,0
🚔0🛗4205🙯5333🙼🙍😣🛐😣2931🙼🙯🙵,0
🚔🛐🛗196🙯22🙼2154🙯😣😣1120🙼🙯🙵,0
🚔0🙯5254🙍😣🙼🛐1899🛗🙼😣🙯🙵2780,0
🚔30968🛐🙯🙼🙍🛗😣1415🙵😣🙯🙼2998,0
🚔🙯🛗🙼112034141🙍🛐😣1954🙯🙵😣🙼,0
🚔08956🛐🙍🙼3104😣🙯🛗2598😣🙵🙯🙼,0
🚔0🛗2718🙯🙍🙼8526🛐😣🙼😣🙯2998🙵,0
🚔🙯🛐11918🙍🛗🙼😣6659🙼🙯🙵😣2414,0
🚔0🙯🙼🙍🛗😣1235🛐🙼3🙼4🙼😣🙯🙵,0
🚔3510🙯🛗🙼🛐😣16352🙍🙯🙼3510🙵😣,0
🚔0🛗🙯2091🛐2775🙍🙼😣🙵2481🙼🙯😣,0
🚔0🙼🙯🛗🙍🛐😣22311429😣🙵🙼🙯1507,0
🚔0🙍1628🛗🙯😣🛐1120🙼🙼2682😣🙯🙵,0
🚔05066🛐🙼🙍😣🙯🛗7118🙼1959🙯😣🙵,0
🚔🙍🙼1899🛐16510😣🛗🙯🙵3553😣🙯🙼,0
🚔0🙍🙯😣4845🛐🙼1795🛗🙼🙼4🙯😣🙵,0
🚔🙯🛐11918🙍🙼4790😣🛗4051🙯😣🙵🙼,0
🚔0🛐🙼🙯😣4761🛗🙍14291828🙵🙯😣🙼,0
🚔🙼🛐🛗🙍🙯😣191225999🙵🙯4761😣🙼,0
🚔533231505🛐🙍😣🙯🛗🙼🙼😣🙵1507🙯,0
🚔0😣🙯🙼🛐9831🙍1821🛗1828🙯🙵🙼😣,0
🚔0🙍1502😣2996🙼🛗🙯🛐😣🙵🙼🙼3🙯,0
🚔02816🛗🙯85🙼62🛐😣🙍🙵2998🙯😣🙼,0
🚔🙼🙍😣2920🙯🛗18103🛐🙼🙯🙵😣1157,0
🚔🙯235941795🛐🙼🛗🙍😣🙼🙵4309🙯😣,0
🚔0🙍5066🙼🛗🙯2776😣🛐3980🙯😣🙼🙵,0
🚔🙯🛐1795🙍😣🛗20371🙼2919🙵🙼🙯😣,0
🚔🙼3104🛐🛗34141🙍😣🙯🙵🙯🙼😣2414,0
🚔0🙼🛗😣🙍🛐7184🙯3132🙵1415🙼🙯😣,0
🚔306992920🛐🙍🙯😣🛗🙼🙵2780🙯😣🙼,0
🚔003682🛐😣🛗🙍🙯🙼1332🙼🙵486🙯😣,0
🚔0🛐🛗4427🙍🙼3388😣🙯🙵😣2791🙯🙼,0
🚔🙼😣🛗🙍🛐241424671🙯🙯🙼2857🙵😣,0
🚔03357🙼4310😣🙍🙯🛐🛗2999🙯🙵😣🙼,0
🚔0🛗🙼1959🙍😣2776🙯🛐🙯1238🙼🙵😣,0
🚔0🙯🙼🙍9831😣1238🛗🛐🙵1157🙯🙼😣,0
🚔03132🙍5254🙯😣🛗🙼🛐🙼🙯1959😣🙵,0
🚔😣🙼🙍🛗299610804🙯🛐🙯😣🙵3023🙼,0
🚔0😣44273553🙯🛗🙼🙍🛐🙵🙼🙯3312😣,0
🚔08055😣🛗🙼2425🙯🙍🛐🙯😣🙼🙵3132,0
🚔0🙯😣2327🛗🙼8055🙍🛐😣🙯🙵2999🙼,0
🚔🙯2857🛗😣🛐🙼🙍22966😣🙵🙯🙼1558,0
🚔🛐143313580🙯🙍😣🛗🙼1157😣🙯🙵🙼,0
🚔🙼🙯🛗2327😣🛐🙍33763🙼😣🙵🙯2481,0
🚔0😣🙼🛐4427🙍1828🛗🙯🙵🙯2999😣🙼,0
🚔05296😣🛗🙍🙯5774🙼🛐😣🙯2919🙵🙼,0
🚔🛗4304🙯19207🙼😣🛐🙍🙵😣3104🙼🙯,0
🚔🛗452410256🙯🙼🙍😣🛐🙯1507😣🙵🙼,0
🚔🛗🙼😣🙯🛐🙍228172598🙯😣3901🙵🙼,0
🚔😣🙼13239🛐🛗🙯🙍2919🙯🙵🙼2919😣,0
🚔🙯23594🛐🙼🛗😣🙍4309🙼🙯🙼3😣🙵,0
🚔17645🙼🛐🙯3104🛗😣🙍🙯🙼🙵3365😣,0
🚔🛐🛗😣🙼🙯🙍454362791🙼😣🙯28🙍31,0
🚔🛐🙍258002598🛗🙯😣🙼😣2998🙯🙵🙼,0
🚔🛐🛗😣🙯🙼282513132🙍🙵1157🙼😣🙯,0
🚔0🙼😣🛐3720🙍4473🛗🙯🙼🙯😣3132🙵,0
🚔😣🛗🛐🙼🙯20690🙍5705🙯🙼😣1433🙵,0
🚔09102🙍😣4309🙼🙯🛗🛐🙼🙯😣🙵3510,0
🚔🛐🙍🛗1270🙼30699🙯😣🙼😣🙵1954🙯,0
🚔2999😣11918🛗🛐🙯🙍🙼🙼🙵2999😣🙯,0
🚔🛐🙯24671🙼3😣🛗🙼🙍🙵🙼😣🙯2931,0
🚔01120😣🙍🙯🙼🛗🛐80553312🙼😣🙯🙵,0
🚔0🙼2775🛗🙍1065🛐😣🙯🙼😣2919🙵🙯,0
🚔02478🙼😣🙍🛐3365🙯🛗🙯🙼4🙼🙵😣,0
🚔0🙯🙍🛗😣🙼17954856🛐2718🙼😣🙵🙯,0
🚔0😣🛐🙼2414🙍🙯🛗6482😣🙼3023🙯🙵,0
🚔🛗🛐🙯35121🙼1821🙍😣🙼1485🙯🙵😣,0
🚔🙼🙯2548🙍😣24671🛗🛐2327🙼🙵😣🙯,0
🚔🙼🛗28118🙍🙯😣🛐2857🙵2999🙯🙼😣,0
🚔0🙍🛗🙯5333🙼😣🛐48561129🙼🙯😣🙵,0
🚔0😣3357🙼🙍2154🛐🙯🛗🙼2078🙵🙯😣,0
🚔🙯🙍🙼272244524🛗😣🛐🙼2718🙯😣🙵,0
🚔0😣🛗🛐🙼🙯4427🙍5774🙼🙯🙵😣2548,0
🚔0🙼2414🛐1923😣🙍🛗🙯1120😣🙼🙯🙵,0
🚔😣🙍🛗🙼18708🙯3365🛐🙼1415🙯🙵😣,0
🚔0😣🙼🙍🛗4845🙯3901🛐1821🙯🙵😣🙼,0
🚔0🙼🙯😣🛗🛐2121🙍5066🙼😣🙯🙵2919,0
🚔0🛗5705🙼🛐😣🙯🙍98312548🙵🙯🙼😣,0
🚔08956🙯🛗🙼1270🛐🙍😣🙯🙵2999🙼😣,0
🚔🛗13956🛐6469🙼🙍😣🙯🙯🙵😣1485🙼,0
🚔0🙯🛐😣🛗🙍8922🙼3134🙵🙼1828🙯😣,0
🚔22966🛗😣3270🙼🙯🛐🙍2481🙯😣🙵🙼,0
🚔1899🛗12352🙍😣🙯🙼🛐🙵🙯1157🙼😣,0
🚔005296🛐🛗2548😣🙼🙯🙍🙯🙼🙵😣486,0
🚔05999🙯🛐🙼😣🙍🛗6761🙼😣2682🙯🙵,0
🚔0😣4905🛗🛐3365🙯🙼🙍1120🙼🙯😣🙵,0
🚔0🙯🙍26824371😣🙼🛗🛐🙯😣🙼2999🙵,0
🚔067🙯22🛐😣🙯🙼🛗3132🙼1314😣🙵🙯,0
🚔0🙍🙯13324051🛐🙼😣🛗3312😣🙵🙼🙯,0
🚔2598😣30968🙯🛗🙍🛐🙼😣🙼🙯🙵1415,0
🚔0🙼4🙯🛗🛐1410🙼🙍😣🙵🙯🙼😣1129,0
🚔🙯😣🙼🛐10681🛗🙍4790😣2414🙼🙯🙵,0
🚔0🙯🙼🙍🛐90252414🛗😣🙼🙯🙵2682😣,0
🚔0😣🛐🙼🙯5103🙍🛗2791🙵🙯😣4310🙼,0
🚔0🛗2996🙯🙍🛐🙼1339😣3559🙯😣🙼🙵,0
🚔08178🛐🛗🙯🙼🙍😣1983🙯🙼1485🙵😣,0
🚔0🙯🛗😣🙼9102🙍🛐19832998🙯🙵🙼😣,0
🚔🛗🙍🙯🛐🙼3104😣19122🙯🙼😣5066🙵,0
🚔🙼😣🛗🛐1270🙍11047🙯😣🙼1959🙵🙯,0
🚔😣4304🙼🙯11113🙍🛐🛗🙵😣1828🙯🙼,0
🚔🛐11918🙍3553🙼😣🛗🙯😣🙼3901🙵🙯,0
🚔02231🛗🙼🙯😣🛐2775🙍2919😣🙵🙼🙯,0
🚔0🙯🙍🙼17315296🛗🛐😣😣🙵🙯🙼3070,0
🚔0🛗😣🙍🛐🙼🙯66592776🙯🙵🙼2425😣,0
🚔🛐3553🙼🙍🛗25800😣🙯🙵🙯🙼2999😣,0
🚔🙼49400🙍😣🛗🛐3324🙯🙯😣1485🙵🙼,0
🚔0🙼2928🛗😣🛐🙍🙯3559🙯🙼🙵😣2481,0
🚔0🙍🙯🛐1235🙼😣3270🛗🙼🙵😣🙯3132,0
🚔11113🛗🙯🛐🙼😣🙍4304🙵😣4524🙼🙯,0
🚔0😣🙍🙼🙯1120🛗🛐9831🙼🙯🙵😣2078,0
🚔0🙍🛐1235🙼4761🛗😣🙯2481😣🙯🙵🙼,0
🚔😣🙼🛐355332600🙯🙍🛗😣2718🙯🙵🙼,0
🚔🛐🙍🛗1120🙼😣10070🙯😣🙵🙯🙼1485,0
🚔0🙼🛗😣🙯🙍64692928🛐🙼🙯😣🙵3510,0
🚔🙼🙍🙯🛗😣3324🛐25800😣🙼🙯2682🙵,0
🚔🛐2414🙯🙼😣🛗20371🙍🙯😣🙼3980🙵,0
🚔🙼🛗🙍😣🛐310416352🙯🙼3682🙵🙯😣,0
🚔0🙍🛐😣4790🙯3349🛗🙼😣🙯🙵1507🙼,0
🚔🙼🙯10681🙍🛗🛐😣5999😣2931🙼🙵🙯,0
🚔0🙯😣16283720🛗🙍🛐🙼🙯😣🙼🙵3270,0
🚔🛗27224🙼🛐4761😣🙯🙍🙯🙼🙵1983😣,0
🚔0🛐🙼1368🙯🙍😣🛗2075🙼🙯😣1157🙵,0
🚔🙍🛐🛗🙼😣18721🙯3510🙼🙵3312😣🙯,0
🚔0😣🛗1795🙯1245🙍🙼🛐😣🙼3720🙵🙯,0
🚔🛗11113🙼😣🙯🛐🙍3270🙯1415🙼🙵😣,0
🚔🛗🛐🙯😣🙍2231🙼12506🙼😣🙯🙵2931,0
🚔002999🛗🛐😣9388🙯🙼🙍🙵486🙯🙼😣,0
🚔0🛐🙍7794🙯😣3980🙼🛗2682🙼😣🙯🙵,0
🚔35121🛗5066🙯🙼🙍🛐😣🙯🙼5237🙵😣,0
🚔🛗🙯16352🙍3104😣🙼🛐3559🙼🙯🙵😣,0
🚔02425🙼🛗🙯😣8967🛐🙍🙯😣🙼🙵1954,0
🚔0🙼2996🙯🙍😣🛐🛗5103😣🙼2931🙯🙵,0
🚔😣🛐🛗23684🙯🙼🙍24142816🙵🙼😣🙯,0
🚔0🙼🙯🛐🛗🙍😣57749831🙯🙵🙼1828😣,0
🚔🙯20371😣🙼2231🛐🙍🛗3070🙼🙵😣🙯,0
🚔🛐🙍😣🛗10804🙼🙯3695🙵😣🙼1495🙯,0
🚔0🙍🛗4304🙯😣🛐4381🙼🙼😣1314🙯🙵,0
🚔0🛗🛐🙍7184😣🙼2425🙯🙵😣3104🙯🙼,0
🚔02121🙍😣1129🙼🛗🙯🛐🙵🙯😣🙼1065,0
🚔0😣🛐3324🙼🙯4485🙍🛗2414🙵🙼🙯😣,0
🚔0🛐🙯🛗🙼1235😣1983🙍1558🙯🙵🙼😣,0
🚔🛗😣🙼10086🙯4761🛐🙍😣🙼🙯🙵2718,0
🚔0🙯2050🙼🛐🛗😣🙍2154😣🙯🙼🙵2791,0
🚔🙼😣🙯🙍🛗570518708🛐🙯😣🙵🙼3901,0
🚔🙼🛗🙍🛐13580😣1828🙯🙼🙵😣🙯1314,0
🚔0😣4521🙍🛗6224🙼🛐🙯2999🙵😣🙯🙼,0
🚔02154🛗4856🙼😣🙍🙯🛐🙯3553😣🙵🙼,0
🚔306992075🙼🛗🛐🙍🙯😣😣🙵🙯2075🙼,0
🚔😣🙯4524🙼🛐19122🙍🛗😣🙼🙯1120🙵,0
🚔0🛐😣🙯25486224🙼🛗🙍🙯🙵😣1129🙼,0
🚔😣🛐3388🙼21832🙍🙯🛗3559😣🙵🙼🙯,0
🚔3023😣🙼🛐🛗🙍19661🙯2999🙼🙯🙵😣,0
🚔12660🙼🙯😣🙍🛗🛐5332🙯🙼🙵😣5333,0
🚔0🛗5254😣🛐🙯🙍1157🙼🙯2919🙼😣🙵,0
🚔😣🙯🛗10086🙼3🛐🙍🙼1558😣🙼🙯🙵,0
🚔0🙯🙼😣1502🛐🛗2780🙍🙯1314😣🙵🙼,0
🚔0😣🙯85264309🛗🙍🛐🙼😣🙼🙵1485🙯,0
🚔3365😣🙍🙼13239🛐🛗🙯🙼3132🙵🙯😣,0
🚔🙼😣🙯430410804🛗🙍🛐🙯3510🙼😣🙵,0
🚔0😣🛐🛗🙼5066🙍2776🙯🙼😣4051🙯🙵,0
🚔0🛐🙍🙼🙯1983🛗3645😣🙼🙵😣🙯1129,0
🚔0🛐6224😣🙯🙼🙍🛗3510🙼😣🙵🙯2327,0
🚔🙍😣🛐34141🛗🙼5066🙯🙯1821🙵😣🙼,0
🚔32600😣🙯🛗1314🙍🙼🛐😣2998🙵🙼🙯,0
🚔🙼12921😣🙯🛐🛗🙍2091🙯🙼😣2091🙵,0
