input_str,label,modified_str
3150539802231,0,oooeoooeeeeoo
3388462832548,0,ooeeeeeeoeoee
1025618991558,0,oeeoeoeoooooe
0805543041415,0,eeeooeoeeoeoo
0223162241558,0,eeeooeeeeoooe
1872120751433,0,oeoeoeeoooeoo
0031328055486,0,eeoooeeeooeee
2639018993270,0,eeooeoeoooeoe
0516347612327,0,eooeoeoeoeoeo
0368270022075,0,eoeeeoeeeeeoo
1473837204761,0,oeooeooeeeoeo
1819521542857,0,oeoooeooeeeoo
0277520911485,0,eeoooeeoooeeo
1651031043,0,oeooeooeeo
0123547901314,0,eoeooeooeoooe
1358028573559,0,oooeeeeoooooo
0510320751954,0,eooeoeeoooooe
2825157741821,0,eeeoooooeoeeo
1764553323023,0,ooeeooooeoeeo
0452420501558,0,eeoeeeeoeoooe
2281733884349,0,eeeooooeeeoeo
3260029961270,0,oeeeeeooeoeoe
3720123525066,0,ooeeoeooeoeee
0327051033901,0,eoeoeooeoooeo
0372091024309,0,eooeeooeeeoeo
0310443812931,0,eooeeeoeoeooo
0292828573312,0,eeoeeeeoooooe
0338867613023,0,eooeeeoeooeeo
1912235532075,0,oooeeooooeeoo
0043047118940,0,eeeoeeoooeoee
0133235103023,0,eoooeoooeoeeo
4051336581157,0,eeooooeoeoooo
0448515583023,0,eeeeooooeoeeo
5705236843,0,ooeoeoeeeo
3069931042920,0,oeeooooeeeoee
1966137204051,0,ooeeoooeeeeoo
5332218322425,0,oooeeoeoeeeeo
4790126601120,0,eooeoeeeeooee
5774156111270,0,oooeooeoooeoe
5774246714309,0,oooeeeeooeoeo
0013391415486,0,eeoooooeooeee
3559229661238,0,ooooeeoeeoeoe
0618257051828,0,eeoeeooeooeee
0013392075486,0,eeooooeeooeee
1358066593510,0,oooeeeeoooooe
1104743042670,0,ooeeoeoeeeeoe
1266045212791,0,oeeeeeoeoeooo
0718435101065,0,eooeeoooeoeeo
0313681238,0,eoooeeoeoe
0437124141959,0,eeoooeeoeoooo
2414282512091,0,eeoeeeeooeeoo
2816454363510,0,eeoeeoeoeoooe
1872118211507,0,oeoeooeeoooeo
0112014101433,0,eooeeoeoeoeoo
2037125981954,0,eeoooeooeoooe
0452962078,0,eeoeoeeeoe
0019541339940,0,eeoooeoooooee
0254833658940,0,eeoeeooeoeoee
0599985263270,0,eooooeoeeoeoe
0207533491314,0,eeeooooeooooe
0051033270940,0,eeooeooeoeoee
1358025483070,0,oooeeeoeeoeoe
0892232704309,0,eeoeeoeoeeoeo
0983111291433,0,eoeooooeooeoo
3260040514309,0,oeeeeeeooeoeo
0182138961065,0,eoeeooeoeoeeo
1959191221433,0,oooooooeeoeoo
0390113391129,0,eooeoooooooeo
4521192074051,0,eoeoooeeoeeoo
0205036952857,0,eeeoeoeooeeoo
2825131321495,0,eeeoooooeoeoo
1292126701270,0,oeoeoeeoeoeoe
0292033574,0,eeoeeooooe
1920753323132,0,ooeeooooeoooe
1243833242996,0,oeeoeooeeeooe
2425196222816,0,eeeoooeeeeeoe
3132326003132,0,oooeoeeeeoooe
1466945212780,0,oeeeoeoeoeoee
0529625481983,0,eoeoeeoeeooeo
2231126602999,0,eeoooeeeeeooo
0150231342999,0,eooeeoooeeooo
0485617953365,0,eeeoeooooooeo
0173018281433,0,eoooeoeeeoeoo
3324124382791,0,ooeeoeeoeeooo
3720119183682,0,ooeeooooeoeee
5067381899,0,oeeooeoeoo
0711826702091,0,eoooeeeoeeeoo
3510306994,0,oooeoeeooe
0259827751558,0,eeooeeooooooe
0351093882481,0,eoooeooeeeeeo
4521147483270,0,eoeooeoeeoeoe
0452120503104,0,eeoeoeeoeooee
1007064692857,0,oeeoeeeeoeeoo
1025611203,0,oeeoeooeeo
1025639802091,0,oeeoeooeeeeoo
0902543102231,0,eoeeoeooeeeoo
0529624251120,0,eoeoeeeeoooee
0277566591507,0,eeoooeeooooeo
2548235943312,0,eoeeeoooeoooe
1920739011433,0,ooeeoooeooeoo
0646989671959,0,eeeeoeoeooooo
0278033492713,0,eeoeeooeoeooo
4869156113388,0,eeeoooeooooee
1179643093023,0,ooooeeoeooeeo
0332480552327,0,eooeeeeooeoeo
0223148561485,0,eeeooeeoeoeeo
3104272242718,0,ooeeeoeeeeooe
0285744272857,0,eeeooeeeoeeoo
1323966591558,0,ooeooeeoooooe
5774306994869,0,oooeoeeooeeeo
5237315051983,0,oeoooooeoooeo
1243839802780,0,oeeoeooeeeoee
3134236841415,0,oooeeoeeeoeoo
0448540511731,0,eeeeoeeoooooo
1395643102713,0,ooooeeooeeooo
0332490252920,0,eooeeoeeoeoee
0198314291065,0,eooeooeeooeeo
0484537201983,0,eeeeoooeeooeo
3376327912091,0,oooeoeoooeeoo
0277531323070,0,eeooooooeoeoe
0448543091983,0,eeeeoeoeoooeo
1473829962548,0,oeooeeooeeoee
1243857741495,0,oeeoeoooeoeoo
1250617952091,0,oeoeeooooeeoo
0247852373312,0,eeeoeoeoooooe
2359426701558,0,eoooeeeoeoooe
3260043043132,0,oeeeeeoeeoooe
0057747118486,0,eeoooeoooeeee
1561113143070,0,ooeoooooeoeoe
5332377581485,0,oooeooooeoeeo
0494002996940,0,eeoeeeeooeoee
1764543041065,0,ooeeoeoeeoeeo
3606857051983,0,oeeeeooeoooeo
0437130233023,0,eeooooeeooeeo
0362648691120,0,eoeeeeeeoooee
1651033882931,0,oeooeooeeeooo
0599912454869,0,eoooooeeoeeeo
0570544274310,0,eooeoeeeoeooe
0310436263270,0,eooeeoeeeoeoe
1962241959,0,ooeeeeoooo
0447348693070,0,eeeooeeeooeoe
0405149053682,0,eeeooeoeooeee
0332443813324,0,eooeeeoeoooee
1292117952425,0,oeoeoooooeeeo
3270494001238,0,oeoeeoeeeoeoe
4304218323023,0,eoeeeoeoeoeeo
0271885261495,0,eeooeeoeeoeoo
0983127182682,0,eoeooeooeeeee
4521235941433,0,eoeoeoooeoeoo
0817826822713,0,eeooeeeeeeooo
5999146694304,0,oooooeeeoeoee
2467124811433,0,eeeooeeeooeoo
3134123523312,0,oooeoeooeoooe
2791196611065,0,eoooooeeooeeo
4790117961731,0,eooeooooeoooo
0368212451558,0,eoeeeoeeooooe
0315055999486,0,eoooeoooooeee
4309326001157,0,eoeooeeeeoooo
1179632702078,0,ooooeoeoeeeoe
2670100861507,0,eeoeoeeeeooeo
0700218991507,0,eoeeeoeooooeo
0334931341558,0,eooeooooeoooe
0292833882920,0,eeoeeooeeeoee
2811847903023,0,eeooeeooeoeeo
5999146691507,0,oooooeeeoooeo
1920727802598,0,ooeeoeoeeeooe
5333147482670,0,oooooeoeeeeoe
0141026821983,0,eoeoeeeeeooeo
2998377583023,0,eooeooooeoeeo
4869147482816,0,eeeooeoeeeeoe
0182143714,0,eoeeoeoooe
0452493882998,0,eeoeeooeeeooe
4521282515999,0,eoeoeeeoooooo
3134203711065,0,oooeeeooooeeo
0420514333070,0,eeeeooeoooeoe
0665921216659,0,eeeooeoeoeeoo
5705102562091,0,ooeooeeoeeeoo
1819524144349,0,oeoooeeoeeoeo
0570591023134,0,eooeoooeeoooe
1068141731,0,oeeeoeoooo
0198389671238,0,eooeoeoeooeoe
0012701828,0,eeoeoeoeee
1111339802670,0,oooooooeeeeoe
3980462834051,0,ooeeeeeeoeeoo
2414272241270,0,eeoeeoeeeoeoe
0332451031959,0,eooeeooeooooo
3775866591314,0,ooooeeeoooooe
4524236843070,0,eoeeeoeeeoeoe
4761157753270,0,eoeoooooooeoe
1007045244309,0,oeeoeeoeeeoeo
0032706701821,0,eeoeoeeoeoeeo
1912212382931,0,oooeeoeoeeooo
4869282512857,0,eeeoeeeooeeoo
0299890253070,0,eeooeoeeooeoe
0241429283901,0,eeeoeeoeeooeo
3682235943,0,oeeeeoooeo
0150233241983,0,eooeeooeeooeo
0242570023312,0,eeeeooeeeoooe
0646928003132,0,eeeeoeeeeoooe
0448527803070,0,eeeeoeoeeoeoe
0133933652999,0,eooooooeoeooo
1795129211157,0,oooooeoeooooo
3606821544349,0,oeeeeeooeeoeo
2580011201314,0,eoeeeooeeoooe
3324235942857,0,ooeeeoooeeeoo
2446257051314,0,eeeeeooeooooe
1795126602857,0,oooooeeeeeeoo
1111311201120,0,oooooooeeooee
0327091022713,0,eoeoeooeeeooo
0123557745774,0,eoeoooooeoooe
3365147383682,0,ooeooeooeoeee
1795108044790,0,oooooeeeeeooe
0338843812996,0,eooeeeoeoeooe
0067035592682,0,eeeoeooooeeee
0173127761558,0,eooooeooeoooe
3963047611415,0,ooeoeeoeooeoo
0179563704524,0,eooooeooeeoee
2428845241983,0,eeeeeeoeeooeo
5999106811415,0,oooooeeeooeoo
0438110653312,0,eeoeooeeooooe
2154236842075,0,eooeeoeeeeeoo
1795147483023,0,oooooeoeeoeeo
3901315051314,0,ooeooooeooooe
3150566592682,0,oooeoeeooeeee
5774181033720,0,oooeoeoeoooee
0779450661731,0,eoooeoeeeoooo
1007057743023,0,oeeoeoooeoeeo
6469203714304,0,eeeoeeoooeoee
2816306991270,0,eeoeoeeoooeoe
2996165101433,0,eooeoeooeoeoo
0313477941485,0,eoooeoooeoeeo
0364548691433,0,eoeeoeeeooeoo
0141053324,0,eoeoeoooee
0910227181983,0,eooeeeooeooeo
1764524144,0,ooeeoeeoee
0490553331485,0,eeoeooooooeeo
1466920912931,0,oeeeoeeooeooo
0506633573365,0,eoeeeooooooeo
0242542053070,0,eeeeoeeeooeoe
0523719231415,0,eoeooooeooeoo
0173035102548,0,eoooeoooeeoee
3365235944309,0,ooeoeoooeeoeo
0622414152999,0,eeeeeoeooeooo
2446227913553,0,eeeeeeooooooo
0447318211415,0,eeeoooeeooeoo
0516343042791,0,eooeoeoeeeooo
0018994845940,0,eeoeooeeeooee
0254848562718,0,eeoeeeeoeeooe
0029966702075,0,eeeooeeoeeeoo
3260050662548,0,oeeeeoeeeeoee
0223149052598,0,eeeooeoeoeooe
0476190253134,0,eeoeooeeooooe
3388176451120,0,ooeeooeeoooee
3720132392078,0,ooeeooeooeeoe
0577443811954,0,eoooeeoeooooe
4309282511507,0,eoeoeeeooooeo
0244622414940,0,eeeeeeeeoeoee
2639018992919,0,eeooeoeooeooo
2414176452920,0,eeoeooeeoeoee
0442731043070,0,eeeeoooeeoeoe
0577413683510,0,eoooeooeeoooe
3270192072999,0,oeoeooeeoeooo
0420553332931,0,eeeeoooooeooo
1962221541120,0,ooeeeeooeooee
0525418992780,0,eoeoeoeooeoee
3096814152998,0,oeoeeoeooeooe
1120341411954,0,ooeeoeoeooooe
0895631042598,0,eeooeooeeeooe
0271885262998,0,eeooeeoeeeooe
1191866592414,0,ooooeeeooeeoe
0123534,0,eoeoooe
3510163523510,0,oooeoeooeoooe
0209127752481,0,eeeooeoooeeeo
0223114291507,0,eeeoooeeoooeo
0162811202682,0,eoeeeooeeeeee
0506671181959,0,eoeeeoooeoooo
1899165103553,0,oeoooeooeoooo
0484517954,0,eeeeoooooe
1191847904051,0,ooooeeooeeeoo
0476114291828,0,eeoeooeeooeee
1912259994761,0,oooeeooooeoeo
5332315051507,0,oooeoooeoooeo
0983118211828,0,eoeoooeeooeee
0150229963,0,eooeeeooeo
0281685622998,0,eeeoeeoeeeooe
2920181031157,0,eoeeoeoeooooo
2359417954309,0,eoooeooooeoeo
0506627763980,0,eoeeeeooeooee
1795203712919,0,ooooeeoooeooo
3104341412414,0,ooeeoeoeoeeoe
0718431321415,0,eooeeoooeoeoo
3069929202780,0,oeeooeoeeeoee
0036821332486,0,eeoeeeoooeeee
0442733882791,0,eeeeoooeeeooo
2414246712857,0,eeoeeeeooeeoo
0335743102999,0,eooooeooeeooo
0195927761238,0,eooooeooeoeoe
0983112381157,0,eoeoooeoeoooo
0313252541959,0,eoooeoeoeoooo
2996108043023,0,eooeoeeeeoeeo
0442735533312,0,eeeeooooooooe
0805524253132,0,eeeooeeeooooe
0232780552999,0,eeoeoeeooeooo
2857229661558,0,eeooeeoeeoooe
1433135801157,0,oeoooooeeoooo
2327337632481,0,eoeooooeoeeeo
0442718282999,0,eeeeooeeeeooo
0529657742919,0,eoeoeoooeeooo
4304192073104,0,eoeeooeeoooee
4524102561507,0,eoeeoeeoeooeo
2281725983901,0,eeeooeooeooeo
1323929192919,0,ooeooeoooeooo
2359443093,0,eoooeeoeoo
1764531043365,0,ooeeoooeeooeo
4543627912831,0,eoeoeeoooeeoo
2580025982998,0,eoeeeeooeeooe
2825131321157,0,eeeoooooeoooo
0372044733132,0,eooeeeeoooooe
2069057051433,0,eeeoeooeooeoo
0910243093510,0,eooeeeoeooooe
1270306991954,0,oeoeoeeoooooe
2999119182999,0,eoooooooeeooo
2467132931,0,eeeoooeooo
0112080553312,0,eooeeeeoooooe
0277510652919,0,eeooooeeoeooo
0247833654,0,eeeoeooeoe
0179548562718,0,eooooeeoeeooe
0241464823023,0,eeeoeeeeeoeeo
3512118211485,0,oooeooeeooeeo
2548246712327,0,eoeeeeeooeoeo
2811828572999,0,eeooeeeooeooo
0533348561129,0,eooooeeoeooeo
0335721542078,0,eooooeooeeeoe
2722445242718,0,eoeeeeoeeeooe
0442757742548,0,eeeeooooeeoee
0241419231120,0,eeeoeooeoooee
1870833651415,0,oeoeeooeooeoo
0484539011821,0,eeeeoooeooeeo
0212150662919,0,eeoeooeeeeooo
0570598312548,0,eooeooeooeoee
0895612702999,0,eeooeoeoeeooo
1395664691485,0,ooooeeeeooeeo
0892231341828,0,eeoeeoooeoeee
2296632702481,0,eeoeeoeoeeeeo
1899123521157,0,oeoooeooeoooo
0052962548486,0,eeoeoeeoeeeee
0599967612682,0,eooooeoeoeeee
0490533651120,0,eeoeoooeoooee
0268243712999,0,eeeeeeoooeooo
0672231321314,0,eeoeeoooeoooe
0133240513312,0,eoooeeeoooooe
2598309681415,0,eooeoeoeeoeoo
0414101129,0,eeoeoeooeo
1068147902414,0,oeeeoeooeeeoe
0902524142682,0,eoeeoeeoeeeee
0510327914310,0,eooeoeoooeooe
0299613393559,0,eeooeoooooooo
0817819831485,0,eeooeooeooeeo
0910219832998,0,eooeeooeoeooe
3104191225066,0,ooeeoooeeoeee
1270110471959,0,oeoeooeeooooo
4304111131828,0,eoeeooooooeee
1191835533901,0,ooooeooooooeo
0223127752919,0,eeeooeoooeooo
0173152963070,0,eoooooeoeoeoe
0665927762425,0,eeeooeooeeeeo
3553258002999,0,ooooeoeeeeooo
4940033241485,0,eoeeeooeeoeeo
0292835592481,0,eeoeeooooeeeo
0123532703132,0,eoeoooeoeoooe
1111343044524,0,oooooeoeeeoee
0112098312078,0,eooeeoeooeeoe
0123547612481,0,eoeooeoeoeeeo
3553326002718,0,oooooeeeeeooe
1120100701485,0,ooeeoeeoeoeeo
0646929283510,0,eeeeoeoeeoooe
3324258002682,0,ooeeeoeeeeeee
2414203713980,0,eeoeeeoooooee
3104163523682,0,ooeeoeooeoeee
0479033491507,0,eeooeooeoooeo
1068159992931,0,oeeeoooooeooo
0162837203270,0,eoeeeooeeoeoe
2722447611983,0,eoeeeeoeoooeo
0136820751157,0,eooeeeeoooooo
1872135103312,0,oeoeooooeoooe
0179512453720,0,eoooooeeoooee
1111332701415,0,ooooooeoeoeoo
2231125062931,0,eeoooeoeeeooo
0029999388486,0,eeeoooooeeeee
0779439802682,0,eoooeooeeeeee
3512150665237,0,oooeooeeeoeoo
1635231043559,0,oeooeooeeoooo
0242589671954,0,eeeeoeoeooooe
0299651032931,0,eeooeooeoeooo
2368424142816,0,eoeeeeeoeeeoe
0577498311828,0,eoooeoeoooeee
2037122313070,0,eeoooeeoooeoe
1080436951495,0,oeeeeoeoooeoo
0430443811314,0,eeoeeeoeooooe
0718424253104,0,eooeeeeeoooee
0212111291065,0,eeoeoooeooeeo
0332444852414,0,eooeeeeeoeeoe
0123519831558,0,eoeooooeooooe
1008647612718,0,oeeeeeoeoeooe
0205021542791,0,eeeoeeooeeooo
5705187083901,0,ooeooeoeeooeo
1358018281314,0,oooeeoeeeoooe
0452162242999,0,eeoeoeeeeeooo
0215448563553,0,eeooeeeoeoooo
3069920752075,0,oeeooeeooeeoo
4524191221120,0,eoeeoooeeooee
0254862241129,0,eeoeeeeeeooeo
3388218323559,0,ooeeeoeoeoooo
3023196612999,0,oeeoooeeoeooo
1266053325333,0,oeeeeoooeoooo
0525411572919,0,eoeoeooooeooo
1008631558,0,oeeeeooooe
0150227801314,0,eooeeeoeeoooe
0852643091485,0,eeoeeeoeooeeo
3365132393132,0,ooeoooeoooooe
4304108043510,0,eoeeoeeeeoooe
0506627764051,0,eoeeeeooeeeoo
0198336451129,0,eooeooeeoooeo
0622435102327,0,eeeeeoooeeoeo
3414150661821,0,oeoeooeeeoeeo
3260013142998,0,oeeeeoooeeooe
1292120912091,0,oeoeoeeooeeoo
0355912351314,0,eoooooeoooooe
0895636951065,0,eeooeoeoooeeo
0067033652598,0,eeeoeooeoeooe
3980146691558,0,ooeeoeeeooooe
3270132391983,0,oeoeooeooooeo
0241416281129,0,eeeoeoeeeooeo
4761102562713,0,eoeooeeoeeooo
4521196613388,0,eoeoooeeoooee
2069043093070,0,eeeoeeoeooeoe
0142957054869,0,eoeeoooeoeeeo
0299629281495,0,eeooeeoeeoeoo
5332108043901,0,oooeoeeeeooeo
1179611291157,0,ooooeooeooooo
0485643493901,0,eeeoeeoeoooeo
1966145214761,0,ooeeoeoeoeoeo
0523763702327,0,eoeooeooeeoeo
0648222311983,0,eeeeeeeooooeo
0533216283720,0,eoooeoeeeooee
0123518994051,0,eoeoooeooeeoo
0029202931,0,eeeoeeeooo
0155844272713,0,eoooeeeeoeooo
0028166701954,0,eeeeoeeoeoooe
6659337632831,0,eeoooooeoeeoo
1795161172816,0,oooooeoooeeoe
0452448563559,0,eeoeeeeoeoooo
4869161171270,0,eeeooeooooeoe
1912243045066,0,oooeeeoeeoeee
0895624255066,0,eeooeeeeooeee
0192318992078,0,eooeooeooeeoe
0447323272075,0,eeeooeoeoeeoo
0136845243553,0,eooeeeoeeoooo
0189929282091,0,eoeooeoeeeeoo
0053321502940,0,eeoooeooeeoee
2780139562481,0,eoeeooooeeeeo
0195967611495,0,eooooeoeooeoo
1912226704,0,oooeeeeoee
0910247901828,0,eooeeeooeoeee
0205011202857,0,eeeoeooeeeeoo
0438147612931,0,eeoeoeoeoeooo
0067043042548,0,eeeoeeoeeeoee
1635229962816,0,oeooeeooeeeoe
0599929283388,0,eooooeoeeooee
3963057051731,0,ooeoeooeooooo
3365824141558,0,ooeoeeeoeoooe
0452127752996,0,eeoeoeoooeooe
0711829961821,0,eoooeeooeoeeo
0179544272920,0,eooooeeeoeoee
0405120501065,0,eeeooeeoeoeeo
0438139012091,0,eeoeoooeoeeoo
4349110472857,0,eoeoooeeoeeoo
1561152371495,0,ooeoooeoooeoo
0529628572919,0,eoeoeeeooeooo
4349244621129,0,eoeoeeeeeooeo
5333360682816,0,oooooeeeeeeoe
1795494001954,0,ooooeoeeeoooe
0665998311238,0,eeeoooeoooeoe
0338851032414,0,eooeeooeoeeoe
1912257741314,0,oooeeoooeoooe
3096837201238,0,oeoeeooeeoeoe
3720100861959,0,ooeeoeeeeoooo
0618233882713,0,eeoeeooeeeooo
1473817952998,0,oeooeooooeooe
4521100701558,0,eoeooeeoeoooe
0310414101157,0,eooeeoeoeoooo
0336582425940,0,eooeoeeeeooee
0369536451433,0,eoeoooeeooeoo
6659147382857,0,eeoooeooeeeoo
1899309681270,0,oeoooeoeeoeoe
5705196614304,0,ooeoooeeoeoee
5333100861314,0,oooooeeeeoooe
0570542051821,0,eooeoeeeooeeo
2359439803682,0,eoooeooeeoeee
1266043491821,0,oeeeeeoeooeeo
5332306991959,0,oooeoeeoooooo
0182112452999,0,eoeeooeeoeooo
1810347904790,0,oeoeoeooeeooe
3134111131959,0,oooeooooooooo
2069029964,0,eeeoeeooee
3695203714310,0,oeooeeoooeooe
3260048693312,0,oeeeeeeeooooe
0318721486,0,eooeoeoeee
0452164821983,0,eeoeoeeeeooeo
0277640512718,0,eeooeeeooeooe
0448527803682,0,eeeeoeoeeoeee
5066235942718,0,oeeeeoooeeooe
0700217311065,0,eoeeeoooooeeo
1819559991314,0,oeooooooooooe
3365814951129,0,ooeoeoeooooeo
0355938961129,0,eoooooeoeooeo
3980309681731,0,ooeeoeoeeoooo
1111319541433,0,ooooooooeoeoo
0195948563023,0,eooooeeoeoeeo
1474843101129,0,oeoeeeooeooeo
5237351215237,0,oeoooooeooeoo
0938843042414,0,eooeeeoeeeeoe
0018211314,0,eeoeeooooe
0902525482078,0,eoeeoeoeeeeoe
2359457055333,0,eoooeooeooooo
0485624142598,0,eeeoeeeoeeooe
0150235591558,0,eooeeoooooooe
0448528571157,0,eeeeoeeoooooo
0506614103510,0,eoeeeoeoeoooe
4940024251828,0,eoeeeeeeooeee
0438129201433,0,eeoeoeoeeoeoo
2368426824,0,eoeeeeeeee
4869206901415,0,eeeoeeeoeoeoo
2154100861954,0,eooeoeeeeoooe
1821309682919,0,oeeooeoeeeooo
0021211157940,0,eeeoeooooooee
3096843101821,0,oeoeeeooeoeeo
0533348451495,0,eooooeeeooeoo
0420524252078,0,eeeeoeeeoeeoe
0123521542999,0,eoeooeooeeooo
0212143092857,0,eeoeoeoeoeeoo
1266033883134,0,oeeeeooeeoooe
1323945243132,0,ooeooeoeeoooe
0523789561238,0,eoeooeooeoeoe
0241438963070,0,eeeoeoeoeoeoe
0646912454349,0,eeeeooeeoeoeo
0910252373553,0,eooeeoeoooooo
0292839012718,0,eeoeeooeoeooe
2183253335333,0,eoeoeoooooooo
0533233492682,0,eoooeooeoeeee
0335727914051,0,eooooeoooeeoo
1007043492075,0,oeeoeeoeoeeoo
0533215775486,0,eoooeoooooeee
1899181032999,0,oeoooeoeoeooo
0292077941558,0,eeoeeoooeoooe
1821135802682,0,oeeooooeeeeee
4761454362670,0,eoeoeoeoeeeoe
0150212701485,0,eooeeoeoeoeeo
0067031041314,0,eeeoeooeeoooe
3682494001507,0,oeeeeoeeeooeo
0267089563023,0,eeeoeeooeoeeo
0212150662078,0,eeoeooeeeeeoe
4304341411954,0,eoeeoeoeooooe
0035596702999,0,eeooooeoeeooo
3365829312919,0,ooeoeeoooeooo
0344271507,0,eoeeeoooeo
0205033132,0,eeeoeooooe
2811836821129,0,eeooeoeeeooeo
2183224252999,0,eoeoeeeeoeooo
0292824142831,0,eeoeeeeoeeeoo
4761100861238,0,eoeooeeeeoeoe
0334927912718,0,eooeoeoooeooe
0215477942670,0,eeooeoooeeeoe
0027911433,0,eeeooooeoo
0313452545237,0,eoooeoeoeoeoo
0484527911314,0,eeeeoeooooooe
3775833885066,0,ooooeooeeoeee
1577536953510,0,ooooooeoooooe
0533344853510,0,eooooeeeooooe
1266031341731,0,oeeeeoooeoooo
0142912701270,0,eoeeooeoeoeoe
0223177941065,0,eeeoooooeoeeo
2920396302713,0,eoeeooeoeeooo
1870847902920,0,oeoeeeooeeoee
1068145211415,0,oeeeoeoeooeoo
1870864692670,0,oeoeeeeeoeeoe
0351049052670,0,eoooeeoeoeeoe
2414272242414,0,eeoeeoeeeeeoe
0490545243104,0,eeoeoeoeeooee
0389666592713,0,eoeoeeeooeooo
0338962998,0,eooeoeeooe
1920745242713,0,ooeeoeoeeeooo
0525431954,0,eoeoeooooe
2428840513901,0,eeeeeeeooooeo
0438125481065,0,eeoeoeoeeoeeo
0434938961433,0,eeoeooeoeoeoo
2154191221270,0,eooeoooeeoeoe
3324309681065,0,ooeeoeoeeoeeo
0510332703,0,eooeooeoeo
0817822311821,0,eeooeeeoooeeo
0577401558,0,eoooeeoooe
0279167611495,0,eeoooeoeooeoo
0293191022999,0,eeoooooeeeooo
0012451795486,0,eeoeeoooooeee
6659126604304,0,eeoooeeeeeoee
0438157741433,0,eeoeooooeoeoo
4117961485,0,eooooeoeeo
0013324524486,0,eeoooeeoeeeee
1025643102670,0,oeeoeeooeeeoe
1810328161120,0,oeoeoeeoeooee
3365336583365,0,ooeoooeoeooeo
1899156111983,0,oeooooeooooeo
0277524251899,0,eeoooeeeooeoo
0150781781558,0,eooeoeooeoooe
0372033572154,0,eooeeooooeooe
1899161172713,0,oeoooeoooeooo
0179512451821,0,eoooooeeooeeo
0228173104486,0,eeeeooooeeeee
0895629201821,0,eeooeeoeeoeeo
1966132703559,0,ooeeooeoeoooo
0490529961120,0,eeoeoeooeooee
0506613322998,0,eoeeeoooeeooe
4869187214,0,eeeooeoeoe
0369536263553,0,eoeoooeeeoooo
0355323684486,0,eooooeoeeeeee
0223136452231,0,eeeoooeeoeeoo
3096843101120,0,oeoeeeooeooee
2037143092999,0,eeoooeoeoeooo
0366235592998,0,eoeeeooooeooe
0142937203695,0,eoeeoooeeoeoo
5066135803901,0,oeeeoooeeooeo
2722419833023,0,eoeeeooeooeeo
0033244473940,0,eeooeeeeoooee
0195444271415,0,eoooeeeeooeoo
0364533241899,0,eoeeoooeeoeoo
0622415071065,0,eeeeeooeooeeo
1983377581415,0,ooeoooooeoeoo
0817819543312,0,eeooeoooeoooe
0983128162327,0,eoeooeeoeeoeo
5333132391983,0,ooooooeooooeo
1810320781558,0,oeoeoeeoeoooe
0133217952682,0,eoooeooooeeee
0485645211314,0,eeeoeeoeooooe
0049056469486,0,eeeoeoeeeoeee
0447342713,0,eeeooeeooo
5705135804761,0,ooeooooeeeoeo
6659282512999,0,eeooeeeooeooo
1651033245333,0,oeooeooeeoooo
3720187085333,0,ooeeoeoeeoooo
1129351212998,0,ooeooooeoeooe
0036826701415,0,eeoeeeeoeoeoo
1266045242816,0,oeeeeeoeeeeoe
4543643103132,0,eoeoeeooeoooe
0026826701433,0,eeeeeeeoeoeoo
1008626822919,0,oeeeeeeeeeooo
1235221541238,0,oeooeeooeoeoe
1635214953023,0,oeooeoeoooeeo
0136835592078,0,eooeeooooeeoe
5332161173682,0,oooeoeooooeee
0479091022816,0,eeooeooeeeeoe
0577414303695,0,eoooeoeoeoeoo
2069029201129,0,eeeoeeoeeooeo
0983131042998,0,eoeooooeeeooe
1983108041507,0,ooeooeeeeooeo
1651036951238,0,oeooeoeoooeoe
4628366592998,0,eeeeoeeooeooe
1561120782078,0,ooeooeeoeeeoe
0148514293312,0,eoeeooeeooooe
0390148562075,0,eooeoeeoeeeoo
4304315052857,0,eoeeoooeoeeoo
5332462835066,0,oooeeeeeooeee
3260066593312,0,oeeeeeeoooooe
4761147482548,0,eoeooeoeeeoee
0805553324309,0,eeeoooooeeoeo
0133927912481,0,eooooeoooeeeo
0430993883682,0,eeoeoooeeoeee
5237315054309,0,oeoooooeoeoeo
0277545213324,0,eeoooeoeoooee
1954187082998,0,oooeoeoeeeooe
0902521543070,0,eoeeoeooeoeoe
1008619591558,0,oeeeeoooooooe
0852623271558,0,eeoeeeoeooooe
2598306991821,0,eooeoeeoooeeo
1872120911983,0,oeoeoeeooooeo
0067024252481,0,eeeoeeeeoeeeo
2791181952598,0,eooooeoooeooe
0232721212919,0,eeoeoeoeoeooo
0533298311314,0,eoooeoeoooooe
2791117963270,0,eoooooooeoeoe
0131421212931,0,eoooeeoeoeooo
1266029201270,0,oeeeeeoeeoeoe
0182185262670,0,eoeeoeoeeeeoe
0189967613980,0,eoeooeoeoooee
1764548692791,0,ooeeoeeeoeooo
4790462833980,0,eooeeeeeoooee
0242552964761,0,eeeeooeoeeoeo
0292036452919,0,eeoeeoeeoeooo
1561147612996,0,ooeooeoeoeooe
0179544271120,0,eooooeeeoooee
0013682920486,0,eeooeeeoeeeee
0570528001238,0,eooeoeeeeoeoe
0207812352486,0,eeeoeoeooeeee
0523742242075,0,eoeooeeeeeeoo
0259889561983,0,eeooeeooeooeo
3365837202920,0,ooeoeooeeeoee
2857146692075,0,eeoooeeeoeeoo
2414341414310,0,eeoeoeoeoeooe
0420557053324,0,eeeeoooeoooee
