input_str,label,modified_str
4543619832231,1,eoeoeooeoeeoo
1415282516169,1,oeooeeeooeoeo
0852615075237,1,eeoeeooeooeoo
1731106815774,1,oooooeeeooooe
2713187211795,1,eooooeoeooooo
3365821542425,1,ooeoeeooeeeeo
0026822718,1,eeeeeeeooe
1983181031959,1,ooeooeoeooooo
0029986704051,1,eeeooeeoeeeoo
3414111573682,1,oeoeooooooeee
2780123525237,1,eoeeoeooeoeoo
0437129203324,1,eeoooeoeeooee
0364539015066,1,eoeeoooeooeee
0622429313720,1,eeeeeeoooooee
1912235593695,1,oooeeoooooeoo
0478453720,1,eeoeeoooee
0368252545999,1,eoeeeoeoeoooo
0895625981899,1,eeooeeooeoeoo
0207554491795,1,eeeoooeeooooo
3553462835705,1,ooooeeeeoooeo
2811810651821,1,eeooeoeeooeeo
1065396302078,1,oeeoooeoeeeoe
0149589562816,1,eoeooeooeeeoe
2713206901129,1,eoooeeeoeooeo
0336536453270,1,eooeooeeooeoe
2183221545705,1,eoeoeeooeooeo
0355971184349,1,eoooooooeeoeo
0048613321120,1,eeeeeoooeooee
3963034304,1,ooeoeoeoee
0248105066,1,eeeeoeoeee
0331204,1,eoooeee
2231146692996,1,eeoooeeeoeooe
1651018283901,1,oeooeoeeeooeo
0150727753720,1,eooeoeoooooee
0228179403104,1,eeeeoooeeooee
4349242883324,1,eoeoeeeeeooee
0268217304310,1,eeeeeoooeeooe
0012706702718,1,eeoeoeeoeeooe
0048691024790,1,eeeeeooeeeooe
1651031322857,1,oeooeoooeeeoo
0173127764349,1,eooooeooeeoeo
1266012382816,1,oeeeeoeoeeeoe
4349236846169,1,eoeoeoeeeeoeo
0141030231270,1,eoeoeoeeooeoe
3980236842791,1,ooeeeoeeeeooo
2281725982231,1,eeeooeooeeeoo
1474829993365,1,oeoeeeoooooeo
2713309681507,1,eooooeoeeooeo
0676130704790,1,eeoeooeoeeooe
0910228572780,1,eooeeeeooeoee
1266033121157,1,oeeeeoooeoooo
0131436451821,1,eoooeoeeooeeo
1466931322327,1,oeeeooooeeoeo
1507106815999,1,ooeooeeeooooo
1983396302598,1,ooeoooeoeeooe
1828236842857,1,oeeeeoeeeeeoo
1025635102791,1,oeeoeoooeeooo
0516329311157,1,eooeoeooooooo
0364545332,1,eoeeoeoooe
3365146694304,1,ooeooeeeoeoee
2670146692857,1,eeoeoeeeoeeoo
2428818993324,1,eeeeeoeooooee
0389564521,1,eoeooeeoeo
1920720785333,1,ooeeoeeoeoooo
0036826703270,1,eeoeeeeoeoeoe
4349119185705,1,eoeoooooeooeo
0148567612425,1,eoeeoeoeoeeeo
0510334309,1,eooeooeoeo
3070108041507,1,oeoeoeeeeooeo
0389629191983,1,eoeoeeoooooeo
1415181031238,1,oeoooeoeooeoe
0292835104869,1,eeoeeoooeeeeo
0364537205774,1,eoeeoooeeoooe
0711840513980,1,eoooeeeooooee
1983228175237,1,ooeoeeeoooeoo
0299815611940,1,eeooeooeoooee
0123511293270,1,eoeooooeooeoe
1025627914869,1,oeeoeeoooeeeo
0313413325332,1,eoooeoooeoooe
3963012702327,1,ooeoeoeoeeoeo
1963092791,1,ooeoeoeooo
2998163522780,1,eooeoeooeeoee
1007039803270,1,oeeoeooeeoeoe
0247813142718,1,eeeoeoooeeooe
2682326004304,1,eeeeoeeeeeoee
2920117962996,1,eoeeooooeeooe
0277627184051,1,eeooeeooeeeoo
1731146691899,1,oooooeeeooeoo
4761326005332,1,eoeooeeeeoooe
0448527803365,1,eeeeoeoeeooeo
2639015584761,1,eeooeoooeeoeo
0852626702425,1,eeoeeeeoeeeeo
2091309685332,1,eeoooeoeeoooe
0805530702327,1,eeeoooeoeeoeo
0123838966469,1,eoeoeoeoeeeeo
0124529202414,1,eoeeoeoeeeeoe
1474819541495,1,oeoeeoooeoeoo
0302324783388,1,eoeeoeeoeooee
1415454364524,1,oeooeoeoeeoee
2296626821120,1,eeoeeeeeeooee
0205022314524,1,eeeoeeeooeoee
0195424783324,1,eoooeeeoeooee
3196615774,1,oooeeooooe
1191811572231,1,ooooeooooeeoo
0331244731129,1,eoooeeeooooeo
0438120912425,1,eeoeoeeooeeeo
1810311201795,1,oeoeoooeeoooo
4940030231157,1,eoeeeoeeooooo
3132228172598,1,oooeeeeooeooe
1959132396169,1,ooooooeooeoeo
0676117312718,1,eeoeoooooeooe
0212118215066,1,eeoeooeeooeee
0150215073104,1,eooeeooeoooee
0700252374524,1,eoeeeoeooeoee
0622428573695,1,eeeeeeeoooeoo
1611731344304,1,oeooooooeeoee
4940026705999,1,eoeeeeeoeoooo
0198320503980,1,eooeoeeoeooee
0292049055705,1,eeoeeeoeoooeo
0398064823695,1,eooeeeeeeoeoo
1129272243510,1,ooeoeoeeeoooe
2075282514761,1,eeooeeeooeoeo
1920727184790,1,ooeeoeooeeooe
1191820782414,1,ooooeeeoeeeoe
1899165104869,1,oeoooeooeeeeo
2639030701270,1,eeooeoeoeoeoe
1191812382920,1,ooooeoeoeeoee
1912218213720,1,oooeeoeeoooee
0017315999,1,eeoooooooo
0148561821983,1,eoeeoeoeeooeo
2481272244309,1,eeeoeoeeeeoeo
0247829993682,1,eeeoeeooooeee
0351021215705,1,eoooeeoeoooeo
1191836825237,1,ooooeoeeeoeoo
1473825484790,1,oeooeeoeeeooe
1433203712816,1,oeooeeoooeeoe
2722414152598,1,eoeeeoeooeooe
3260030233324,1,oeeeeoeeoooee
2037110654,1,eeooooeeoe
2069011294524,1,eeeoeooeoeoee
0148543812857,1,eoeeoeoeoeeoo
0293163701314,1,eeoooeooeoooe
2075263905705,1,eeooeeooeooeo
0271367612816,1,eeoooeoeoeeoe
2368429992548,1,eoeeeeoooeoee
0147484861954,1,eoeoeeeeeoooe
0442714151731,1,eeeeooeoooooo
2359413144,1,eoooeoooee
0672235101120,1,eeoeeoooeooee
1495360685705,1,oeoooeeeeooeo
3270187212996,1,oeoeoeoeoeooe
2639025984309,1,eeooeeooeeoeo
0106527761485,1,eoeeoeooeoeeo
0131417303980,1,eoooeoooeooee
0232713393134,1,eeoeooooooooe
2713100861983,1,eooooeeeeooeo
3134258003388,1,oooeeoeeeooee
0142914953695,1,eoeeooeoooeoo
0448539803104,1,eeeeoooeeooee
0291933493901,1,eeoooooeoooeo
0389636822857,1,eoeoeoeeeeeoo
2639014952682,1,eeooeoeooeeee
1954176454790,1,oooeooeeoeooe
0254814305705,1,eeoeeoeoeooeo
2598100864869,1,eooeoeeeeeeeo
0299904521,1,eeoooeeoeo
1323924812548,1,ooeooeeeoeoee
3312165101120,1,oooeoeooeooee
0303270,1,eoeoeoe
4940018215774,1,eoeeeoeeooooe
3365819543980,1,ooeoeoooeooee
0259863702414,1,eeooeeooeeeoe
3559281183365,1,ooooeeooeooeo
1635250664869,1,oeooeoeeeeeeo
0533344735237,1,eooooeeoooeoo
0143313323134,1,eoeoooooeoooe
0048690252998,1,eeeeeoeeoeooe
0544918991795,1,eoeeooeoooooo
1235252375705,1,oeooeoeooooeo
1966115072078,1,ooeeoooeoeeoe
2548100703720,1,eoeeoeeoeooee
0856703559,1,eeoeoeoooo
0098319404869,1,eeoeoooeeeeeo
1433161174790,1,oeoooeoooeooe
3963019831120,1,ooeoeooeoooee
2998124383365,1,eooeoeeoeooeo
0124529204309,1,eoeeoeoeeeoeo
0490514332231,1,eeoeooeooeeoo
1912224812327,1,oooeeeeeoeoeo
2075146693695,1,eeoooeeeooeoo
0198361824521,1,eooeoeoeeeoeo
0442719595705,1,eeeeoooooooeo
4761306994524,1,eoeooeeooeoee
2722429191120,1,eoeeeeoooooee
0516319592414,1,eooeoooooeeoe
1912229992713,1,oooeeeoooeooo
0148524782670,1,eoeeoeeoeeeoe
0902519834761,1,eoeeoooeoeoeo
0817843045999,1,eeooeeoeeoooo
2718147483553,1,eooeoeoeeoooo
3260035595332,1,oeeeeoooooooe
0390143714869,1,eooeoeoooeeeo
1314163522791,1,oooeoeooeeooo
0299851032919,1,eeooeooeoeooo
2825113141507,1,eeeoooooeooeo
0622435594869,1,eeeeeooooeeeo
0133924812670,1,eooooeeeoeeoe
0141589674869,1,eoeooeoeoeeeo
1828462832682,1,oeeeeeeeoeeee
0131451635332,1,eoooeooeooooe
0485629983980,1,eeeoeeooeooee
1025643095999,1,oeeoeeoeooooo
1561112703682,1,ooeoooeoeoeee
1819511204309,1,oeoooooeeeoeo
3775829992231,1,ooooeeoooeeoo
1870810653134,1,oeoeeoeeooooe
0012359404790,1,eeoeoooeeeooe
0195416285332,1,eoooeoeeeoooe
3388336586659,1,ooeeooeoeeeoo
0205050664761,1,eeeoeoeeeeoeo
2368443104869,1,eoeeeeooeeeeo
1238100701120,1,oeoeoeeoeooee
2682326002780,1,eeeeoeeeeeoee
1292130231314,1,oeoeooeeooooe
0779427131558,1,eoooeeooooooe
0182114105999,1,eoeeooeoeoooo
2069066596469,1,eeeoeeeooeeeo
0106552541795,1,eoeeooeoeoooo
2919229663510,1,eoooeeoeeoooe
0622418213695,1,eeeeeoeeooeoo
0182127752231,1,eoeeoeoooeeoo
1157102564051,1,oooooeeoeeeoo
0212129981314,1,eeoeoeooeoooe
0676119835066,1,eeoeoooeooeee
0123838964309,1,eoeoeoeoeeoeo
0094042055332,1,eeoeeeeeooooe
2183245245999,1,eoeoeeoeeoooo
0189981783134,1,eoeooeooeoooe
1920718215333,1,ooeeooeeooooo
1008635594521,1,oeeeeooooeoeo
1651017316169,1,oeooeooooeoeo
2481196614051,1,eeeoooeeoeeoo
0938829204521,1,eooeeeoeeeoeo
0331277942154,1,eoooeoooeeooe
0291967612920,1,eeoooeoeoeoee
0442712384790,1,eeeeooeoeeooe
3312377584051,1,oooeooooeeeoo
2231315054310,1,eeoooooeoeooe
2548106813682,1,eoeeoeeeooeee
2598242882791,1,eooeeeeeeeooo
3132206903104,1,oooeeeeoeooee
5066341414521,1,oeeeoeoeoeoeo
1959341413980,1,oooooeoeoooee
0173112352920,1,eoooooeooeoee
2722452376469,1,eoeeeoeooeeeo
1238156114521,1,oeoeooeooeoeo
1157315051983,1,oooooooeoooeo
0150749052718,1,eooeoeoeoeooe
0143362243901,1,eoeooeeeeooeo
2780360683980,1,eoeeoeeeeooee
1433309683553,1,oeoooeoeeoooo
2811811292816,1,eeooeooeoeeoe
0718418214869,1,eooeeoeeoeeeo
1870823273553,1,oeoeeeoeooooo
1872123273324,1,oeoeoeoeoooee
0278052544309,1,eeoeeoeoeeoeo
0892243695,1,eeoeeeoeoo
3023124382998,1,oeeooeeoeeooe
0910228164524,1,eooeeeeoeeoee
0910224143388,1,eooeeeeoeooee
0327049052154,1,eoeoeeoeoeooe
2825118215705,1,eeeoooeeoooeo
1731315055332,1,oooooooeooooe
0209163705237,1,eeeooeooeoeoo
0910213141828,1,eooeeoooeoeee
0085264862091,1,eeeoeeeeeeeoo
2359411295332,1,eoooeooeooooe
0676112383104,1,eeoeooeoeooee
2999272242931,1,eoooeoeeeeooo
3963029311899,1,ooeoeeooooeoo
1577511293104,1,oooooooeoooee
1983181952996,1,ooeooeoooeooe
1433147484304,1,oeoooeoeeeoee
2037113145705,1,eeooooooeooeo
1314454363682,1,oooeeoeoeoeee
0048612451899,1,eeeeeoeeooeoo
0207544734790,1,eeeooeeooeooe
0182171181795,1,eoeeooooeoooo
0302344851954,1,eoeeoeeeooooe
0150743712091,1,eooeoeoooeeoo
0983114332920,1,eoeoooeooeoee
0335727183324,1,eooooeooeooee
1810311573901,1,oeoeoooooooeo
0280012702414,1,eeeeeoeoeeeoe
0280020752780,1,eeeeeeeooeoee
2825118286659,1,eeeoooeeeeeoo
1577525482996,1,oooooeoeeeooe
4310246711899,1,eooeeeeoooeoo
1104730231558,1,ooeeooeeooooe
0299989673901,1,eeoooeoeoooeo
0149551032231,1,eoeooooeoeeoo
2075135804309,1,eeoooooeeeoeo
1008612702231,1,oeeeeoeoeeeoo
0192329205332,1,eooeoeoeeoooe
1764529192414,1,ooeeoeoooeeoe
1912219593270,1,oooeeoooooeoe
2037143094790,1,eeoooeoeoeooe
0377942414,1,eooooeeeoe
0381782548,1,eoeooeeoee
1292133121065,1,oeoeooooeoeeo
0648233123510,1,eeeeeoooeoooe
0368251031795,1,eoeeeooeooooo
2281725484051,1,eeeooeoeeeeoo
2231124382791,1,eeoooeeoeeooo
0334912386659,1,eooeooeoeeeoo
2791129214761,1,eooooeoeoeoeo
4521360685774,1,eoeooeeeeoooe
4940019541959,1,eoeeeoooeoooo
0123824782425,1,eoeoeeeoeeeeo
1179639806659,1,ooooeooeeeeoo
2811839013134,1,eeooeooeooooe
2931192072548,1,eoooooeeoeoee
0207513324310,1,eeeoooooeeooe
1008610652075,1,oeeeeoeeoeeoo
0247814951959,1,eeeoeoeoooooo
0149598312598,1,eoeoooeooeooe
2368423272598,1,eoeeeeoeoeooe
2183232702791,1,eoeoeoeoeeooo
4310494001795,1,eooeeoeeeoooo
2078326004349,1,eeoeoeeeeeoeo
0033494864349,1,eeooeoeeeeoeo
1507309682425,1,ooeooeoeeeeeo
0665962245705,1,eeeooeeeeooeo
0212139805705,1,eeoeoooeeooeo
0133211572091,1,eoooeooooeeoo
0133918212791,1,eoooooeeoeooo
0431020503104,1,eeooeeeoeooee
1983187082425,1,ooeooeoeeeeeo
0648235535999,1,eeeeeoooooooo
0280033886469,1,eeeeeooeeeeeo
0302336622078,1,eoeeooeeeeeoe
4310306994521,1,eooeoeeooeoeo
0307028002920,1,eoeoeeeeeeoee
3150531899,1,oooeoooeoo
1870810653,1,oeoeeoeeoo
2919108043134,1,eooooeeeeoooe
1270102565066,1,oeoeoeeoeoeee
1795341416169,1,oooooeoeoeoeo
0438114153720,1,eeoeooeooooee
1819531120,1,oeooooooee
0368216283720,1,eoeeeoeeeooee
2359419834349,1,eoooeooeoeoeo
4309462833980,1,eoeoeeeeoooee
0293148562075,1,eeoooeeoeeeoo
0983135596659,1,eoeooooooeeoo
0299813393695,1,eeooeoooooeoo
0136815583365,1,eooeeoooeooeo
1485258001507,1,oeeoeoeeeooeo
0048613683324,1,eeeeeooeeooee
0331238965237,1,eoooeoeoeoeoo
1270157753324,1,oeoeoooooooee
3365815073324,1,ooeoeooeoooee
0315059405066,1,eoooeooeeoeee
0044279402598,1,eeeeeooeeeooe
0173035066,1,eoooeooeee
3365196613695,1,ooeoooeeooeoo
2919110471959,1,eoooooeeooooo
1250629313559,1,oeoeeeooooooo
0852611203104,1,eeoeeooeeooee
0299914301157,1,eeooooeoeoooo
4543624813720,1,eoeoeeeeoooee
0405138965774,1,eeeoooeoeoooe
2368433884524,1,eoeeeooeeeoee
0533351032791,1,eooooooeoeooo
0176452713940,1,eooeeoeooooee
0124526703695,1,eoeeoeeoeoeoo
2037119545333,1,eeooooooeoooo
0817814151954,1,eeooeoeoooooe
2467127915705,1,eeeooeoooooeo
0355951634304,1,eooooooeoeoee
2713163523365,1,eooooeooeooeo
2811831041795,1,eeooeooeeoooo
0895631325774,1,eeooeoooeoooe
0676124142791,1,eeoeoeeoeeooo
2722429993553,1,eoeeeeooooooo
1920727183388,1,ooeeoeooeooee
3150528571795,1,oooeoeeoooooo
0299817301129,1,eeooeoooeooeo
0364514853134,1,eoeeooeeooooe
0896743494521,1,eeoeoeoeoeoeo
2183218282996,1,eoeoeoeeeeooe
0195971185333,1,eoooooooeoooo
0438145245774,1,eeoeoeoeeoooe
2639027131959,1,eeooeeooooooo
0302338966469,1,eoeeooeoeeeeo
2780360683388,1,eoeeoeeeeooee
1983242885333,1,ooeoeeeeeoooo
0271352965237,1,eeooooeoeoeoo
0248167612425,1,eeeeoeoeoeeeo
0209164823720,1,eeeooeeeeooee
1314309683132,1,oooeoeoeeoooe
0292027754304,1,eeoeeeoooeoee
3260011292075,1,oeeeeooeoeeoo
1561127802816,1,ooeooeoeeeeoe
1920728573270,1,ooeeoeeoooeoe
0115714302598,1,eoooooeoeeooe
0277522315332,1,eeoooeeoooooe
2078106815705,1,eeoeoeeeoooeo
0150235104790,1,eooeeoooeeooe
2231309682414,1,eeoooeoeeeeoe
0525418216659,1,eoeoeoeeoeeoo
0355914302780,1,eoooooeoeeoee
0529618214309,1,eoeoeoeeoeoeo
0525425986659,1,eoeoeeooeeeoo
0279129283324,1,eeoooeoeeooee
0094044732920,1,eeoeeeeooeoee
2718336581120,1,eooeooeoeooee
0148529282091,1,eoeeoeoeeeeoo
0852633885999,1,eeoeeooeeoooo
0983110654309,1,eoeoooeeoeoeo
1920730235333,1,ooeeooeeooooo
0299848452598,1,eeooeeeeoeooe
3980161174524,1,ooeeoeoooeoee
0143381783365,1,eoeooeooeooeo
2857454362996,1,eeooeoeoeeooe
2075258003104,1,eeooeoeeeooee
0362614155332,1,eoeeeoeoooooe
3901203716659,1,ooeoeeoooeeoo
1104720915705,1,ooeeoeeooooeo
0247829984761,1,eeeoeeooeeoeo
2722424143134,1,eoeeeeeoeoooe
0490519592327,1,eeoeoooooeoeo
0405119232791,1,eeeooooeoeooo
5237244623388,1,oeooeeeeeooee
1828192073134,1,oeeeooeeooooe
0516317313980,1,eooeoooooooee
3365203713104,1,ooeoeeoooooee
2075165102816,1,eeoooeooeeeoe
0335715582857,1,eoooooooeeeoo
2811853331795,1,eeooeoooooooo
0529633123270,1,eoeoeoooeoeoe
0711820786659,1,eoooeeeoeeeoo
0648231343695,1,eeeeeoooeoeoo
1007020784521,1,oeeoeeeoeeoeo
0155816282414,1,eoooeoeeeeeoe
1821110474761,1,oeeoooeeoeoeo
0254871844761,1,eeoeeooeeeoeo
0207817301270,1,eeeoeoooeoeoe
1810322314521,1,oeoeoeeooeoeo
1959462834,1,ooooeeeeoe
0405193883134,1,eeeooooeeoooe
2078454362091,1,eeoeeoeoeeeoo
0486244622425,1,eeeeeeeeeeeeo
1395611574521,1,ooooeooooeoeo
0029318922940,1,eeeoooeoeeoee
0278013685999,1,eeoeeooeeoooo
3096815071495,1,oeoeeooeooeoo
0182844854349,1,eoeeeeeeoeoeo
1577533123104,1,ooooooooeooee
0711818283682,1,eoooeoeeeoeee
0036262999940,1,eeoeeeeooooee
2183211575332,1,eoeoeoooooooe
1065181033720,1,oeeooeoeoooee
4051106815705,1,eeoooeeeoooeo
0173011574524,1,eoooeooooeoee
0637050661795,1,eeooeoeeeoooo
1025643102425,1,oeeoeeooeeeeo
0983127805705,1,eoeooeoeeooeo
2281714335774,1,eeeoooeoooooe
1314218321795,1,oooeeoeoeoooo
0938825483270,1,eooeeeoeeoeoe
0142943096469,1,eoeeoeoeoeeeo
2296629313365,1,eeoeeeoooooeo
0205029965705,1,eeeoeeooeooeo
2920336582791,1,eoeeooeoeeooo
0143321213104,1,eoeooeoeoooee
0150728002327,1,eooeoeeeeeoeo
4051462832816,1,eeooeeeeoeeoe
3559106813553,1,oooooeeeooooo
0112929281795,1,eooeoeoeeoooo
0355970024051,1,eoooooeeeeeoo
0067018212996,1,eeeoeoeeoeooe
0271389564869,1,eeoooeooeeeeo
2598147385237,1,eooeoeooeoeoo
1157235942718,1,ooooeoooeeooe
2446224813980,1,eeeeeeeeoooee
0430943811899,1,eeoeoeoeooeoo
0510335531795,1,eooeooooooooo
1872129982996,1,oeoeoeooeeooe
0173053336659,1,eoooeooooeeoo
2999147481270,1,eooooeoeeoeoe
0431080554524,1,eeooeeeooeoee
0448529192718,1,eeeeoeoooeooe
2999454364790,1,eoooeoeoeeooe
2428828164869,1,eeeeeeeoeeeeo
0150751033553,1,eooeoooeooooo
2467145242869,1,eeeooeoeeeeeo
4218322425,1,eeoeoeeeeo
2931360686659,1,eooooeeeeeeoo
1235221544790,1,oeooeeooeeooe
2231126603324,1,eeoooeeeeooee
0014334309,1,eeoeooeoeo
0533344275332,1,eooooeeeooooe
2722425983270,1,eoeeeeooeoeoe
0143364821495,1,eoeooeeeeoeoo
0437112384869,1,eeooooeoeeeeo
0299924784310,1,eeoooeeoeeooe
1243843102869,1,oeeoeeooeeeeo
0405127763695,1,eeeooeooeoeoo
0285764823134,1,eeeooeeeeoooe
0127012453104,1,eoeoeoeeoooee
0369561825705,1,eoeooeoeeooeo
0622443494761,1,eeeeeeoeoeoeo
0405113325066,1,eeeoooooeoeee
0390142053324,1,eooeoeeeoooee
2281726704309,1,eeeooeeoeeoeo
1561114152548,1,ooeoooeooeoee
0637040513104,1,eeooeeeooooee
0198327762670,1,eooeoeooeeeoe
0271833495333,1,eeooeooeooooo
0094044852791,1,eeoeeeeeoeooo
2359414334,1,eoooeoeooe
0123530236659,1,eoeoooeeoeeoo
0817831323510,1,eeooeoooeoooe
0141011573980,1,eoeoeooooooee
0291928001954,1,eeoooeeeeoooe
2718156114349,1,eooeooeooeoeo
3414123274349,1,oeoeoeoeoeoeo
0307044851795,1,eoeoeeeeooooo
4940024812231,1,eoeeeeeeoeeoo
0195462243134,1,eoooeeeeeoooe
1473811574,1,oeooeooooe
3553111133365,1,oooooooooooeo
0195427763559,1,eoooeeooeoooo
2999244622078,1,eoooeeeeeeeoe
3512127131821,1,oooeoeooooeeo
0182880555237,1,eoeeeeeoooeoo
3963010654051,1,ooeoeoeeoeeoo
2931100702718,1,eooooeeoeeooe
2037110652414,1,eeooooeeoeeoe
1008628576659,1,oeeeeeeooeeoo
1025633246659,1,oeeoeooeeeeoo
3512117315237,1,oooeooooooeoo
0367916659,1,eoeoooeeoo
6469163525774,1,eeeooeooeoooe
0331285263324,1,eoooeeoeeooee
1008614331821,1,oeeeeoeoooeeo
0389620755332,1,eoeoeeeoooooe
0173013141954,1,eoooeoooeoooe
1635221544524,1,oeooeeooeeoee
0012354865066,1,eeoeooeeeoeee
0718424814524,1,eooeeeeeoeoee
3070135804304,1,oeoeoooeeeoee
0622424816469,1,eeeeeeeeoeeeo
1561140514869,1,ooeooeeooeeeo
1920730231507,1,ooeeooeeoooeo
0525424813104,1,eoeoeeeeoooee
3096829312154,1,oeoeeeoooeooe
0271324783134,1,eeoooeeoeoooe
1243834524,1,oeeoeoeoee
1912233123682,1,oooeeoooeoeee
0302324781983,1,eoeeoeeoeooeo
2414396302425,1,eeoeooeoeeeeo
0115743811485,1,eooooeoeooeeo
2296629195237,1,eeoeeeooooeoo
1292140515999,1,oeoeoeeoooooo
0431014104051,1,eeooeoeoeeeoo
0430944856659,1,eeoeoeeeoeeoo
0351043812425,1,eoooeeoeoeeeo
2281727133901,1,eeeooeoooooeo
0351020501795,1,eoooeeeoeoooo
2919110471433,1,eoooooeeooeoo
0434951632425,1,eeoeoooeoeeeo
1912236956469,1,oooeeoeooeeeo
0479054494521,1,eeooeoeeoeoeo
0852620753510,1,eeoeeeeoooooe
0355952543510,1,eoooooeoeoooe
0337639403388,1,eoooeooeeooee
3132196614869,1,oooeooeeoeeeo
1561139803365,1,ooeooooeeooeo
3023135802682,1,oeeooooeeeeee
2183230701433,1,eoeoeoeoeoeoo
4349228172791,1,eoeoeeeooeooo
0486351212078,1,eeeeoooeoeeoe
1025152857,1,oeeoooeeoo
0490511573720,1,eeoeoooooooee
0364536951795,1,eoeeooeoooooo
0271316282791,1,eeooooeeeeooo
1828494002670,1,oeeeeoeeeeeoe
3070135802075,1,oeoeoooeeeeoo
1561123275333,1,ooeooeoeooooo
0182824782414,1,eoeeeeeoeeeoe
0112929281731,1,eooeoeoeeoooo
0389639011120,1,eoeoeooeoooee
2718129212920,1,eooeoeoeoeoee
1558462832791,1,oooeeeeeoeooo
0533389672414,1,eooooeoeoeeoe
1179626705774,1,ooooeeeoeoooe
1008620912414,1,oeeeeeeooeeoe
1314263902091,1,oooeeeooeeeoo
0124525983324,1,eoeeoeooeooee
0267024783104,1,eeeoeeeoeooee
0486281183270,1,eeeeeeooeoeoe
0106812919940,1,eoeeeoeooooee
3553176453104,1,ooooooeeoooee
3376328571120,1,oooeoeeooooee
1466943105333,1,oeeeoeooeoooo
2327132393980,1,eoeoooeooooee
0448529995774,1,eeeeoeooooooe
2359430701415,1,eoooeoeoeoeoo
2359417312075,1,eoooeooooeeoo
2075341413134,1,eeoooeoeooooe
1854362327,1,oeoeoeeoeo
0711830234309,1,eoooeoeeoeoeo
0173036956659,1,eoooeoeooeeoo
0232754495332,1,eeoeooeeooooe
2580029994309,1,eoeeeeoooeoeo
0805514952670,1,eeeoooeooeeoe
2580014335237,1,eoeeeoeoooeoo
3260011295237,1,oeeeeooeooeoo
1912223276469,1,oooeeeoeoeeeo
0302338963720,1,eoeeooeoeooee
0431013323388,1,eeooeoooeooee
0148591021129,1,eoeeoooeeooeo
2857110473104,1,eeooooeeoooee
1358014853388,1,oooeeoeeoooee
0054494865333,1,eeoeeoeeeoooo
0127062241821,1,eoeoeeeeeoeeo
0232736451120,1,eeoeooeeoooee
2548110475999,1,eoeeooeeooooo
0173013143270,1,eoooeoooeoeoe
2425126602869,1,eeeooeeeeeeeo
0281670025774,1,eeeoeoeeeoooe
0434927755774,1,eeoeoeooooooe
2446229192791,1,eeeeeeoooeooo
0162826702780,1,eoeeeeeoeeoee
1179619543270,1,ooooeoooeoeoe
3775812382857,1,ooooeoeoeeeoo
2919161173720,1,eooooeoooooee
0123836621899,1,eoeoeoeeeoeoo
1966112383980,1,ooeeooeoeooee
2037112385333,1,eeooooeoeoooo
0533316285705,1,eoooooeeeooeo
0448520751899,1,eeeeoeeoooeoo
0896731322154,1,eeoeooooeeooe
1872114954,1,oeoeooeooe
0485610652154,1,eeeoeoeeoeooe
3132181952791,1,oooeoeoooeooo
0940108041433,1,eoeeoeeeeoeoo
1314315052231,1,oooeoooeoeeoo
2078462832816,1,eeoeeeeeoeeoe
0247820783695,1,eeeoeeeoeoeoo
4119181795,1,eooooeoooo
0291917301415,1,eeooooooeoeoo
0271843815066,1,eeooeeoeooeee
5237228174790,1,oeooeeeooeooe
4628314954524,1,eeeeooeooeoee
2069031344761,1,eeeoeoooeeoeo
0779429192857,1,eoooeeoooeeoo
0254844732780,1,eeoeeeeooeoee
0895626702414,1,eeooeeeoeeeoe
0277523272780,1,eeoooeoeoeoee
0142936824869,1,eoeeooeeeeeeo
0112990256469,1,eooeooeeoeeeo
2296630232075,1,eeoeeoeeoeeoo
2481218323695,1,eeeoeoeoeoeoo
1080427131270,1,oeeeeeooooeoe
0718314869,1,eooeooeeeo
0983114851270,1,eoeoooeeooeoe
0189920502154,1,eoeooeeoeeooe
4790258002425,1,eooeeoeeeeeeo
1899337635705,1,oeoooooeoooeo
3510126604524,1,oooeoeeeeeoee
1104729312327,1,ooeeoeoooeoeo
2713181035999,1,eooooeoeooooo
2996100704524,1,eooeoeeoeeoee
0648230703104,1,eeeeeoeoeooee
2281733122548,1,eeeoooooeeoee
1068136822414,1,oeeeooeeeeeoe
2919377584,1,eoooooooee
0420511572670,1,eeeeoooooeeoe
1323942920,1,ooeooeeoee
0485647614304,1,eeeoeeoeoeoee
0434949054524,1,eeoeoeoeoeoee
0133239012791,1,eoooeooeoeooo
0143398315999,1,eoeoooeoooooo
2996157753324,1,eooeoooooooee
1635214854310,1,oeooeoeeoeooe
0150243095705,1,eooeeeoeoooeo
2091454362780,1,eeooeoeoeeoee
2467129982670,1,eeeooeooeeeoe
0390113322996,1,eooeooooeeooe
2722450662791,1,eoeeeoeeeeooo
2481341412091,1,eeeooeoeoeeoo
0648243270,1,eeeeeeoeoe
0048620502713,1,eeeeeeeoeeooo
3365811573695,1,ooeoeoooooeoo
2713263905333,1,eoooeeooeoooo
3070494002670,1,oeoeeoeeeeeoe
0940106812548,1,eoeeoeeeoeoee
1270236845774,1,oeoeeoeeeoooe
0438120754349,1,eeoeoeeooeoeo
0336548452791,1,eooeoeeeoeooo
3963029984310,1,ooeoeeooeeooe
2037130231129,1,eeooooeeoooeo
3070242882598,1,oeoeeeeeeeooe
1954119182996,1,oooeooooeeooe
0141536263365,1,eoeoooeeeooeo
4272243510,1,eeoeeeoooe
